imgName,faces,leftEarCorner,leftEarRoot,leftEye,rightEye,rightEarRoot,rightEarCorner,Nose,Mouth
./dataset/set26/CIMG1785_-_SHEEP_#1.jpg,"[[316, 214, 857, 526]]","[[326, 298]]","[[554, 302]]","[[596, 340]]","[[882, 375]]","[[893, 340]]","[[1164, 348]]","[[767, 680]]","[[760, 707]]"
./dataset/set26/CIMG1791_-_SHEEP_#6.jpg,"[[271, 155, 748, 625]]","[[278, 204]]","[[467, 261]]","[[465, 335]]","[[794, 335]]","[[841, 272]]","[[1008, 174]]","[[577, 672]]","[[581, 736]]"
./dataset/set26/CIMG1814_-_SHEEP_#8.jpg,"[[267, 119, 880, 751]]","[[285, 163]]","[[518, 245]]","[[517, 303]]","[[860, 310]]","[[944, 255]]","[[1129, 140]]","[[564, 772]]","[[587, 828]]"
./dataset/set26/CIMG1828_-_SHEEP_#7.jpg,"[[387, 111, 618, 664]]","[[403, 203]]","[[552, 224]]","[[565, 325]]","[[862, 301]]","[[881, 194]]","[[989, 124]]","[[730, 723]]","[[736, 756]]"
./dataset/set26/CIMG1836_-_SHEEP_#5.jpg,"[[226, 30, 768, 693]]","[[236, 9]]","[[415, 165]]","[[438, 237]]","[[783, 245]]","[[819, 175]]","[[975, 54]]","[[539, 617]]","[[547, 679]]"
./dataset/set26/CIMG2721_-_SHEEP_#8.jpg,"[[132, 339, 471, 410]]","[[135, 378]]","[[258, 418]]","[[277, 465]]","[[467, 457]]","[[469, 405]]","[[598, 352]]","[[386, 711]]","[[386, 736]]"
./dataset/set26/CIMG3068_-_SHEEP_#9.jpg,"[[413, 245, 463, 457]]","[[407, 372]]","[[555, 410]]","[[576, 417]]","[[791, 385]]","[[802, 356]]","[[875, 252]]","[[717, 633]]","[[723, 668]]"
./dataset/set26/CIMG3074_-_SHEEP_#4.jpg,"[[373, 299, 614, 524]]","[[329, 381]]","[[511, 416]]","[[563, 466]]","[[823, 433]]","[[820, 387]]","[[979, 321]]","[[796, 790]]","[[785, 809]]"
./dataset/set26/CIMG3089_-_SHEEP_#3.jpg,"[[249, 276, 404, 405]]","[[250, 309]]","[[377, 382]]","[[395, 416]]","[[572, 418]]","[[583, 364]]","[[645, 276]]","[[475, 658]]","[[476, 671]]"
./dataset/set26/CIMG3095_-_SHEEP_#5.jpg,"[[294, 278, 486, 370]]","[[280, 316]]","[[425, 347]]","[[444, 376]]","[[644, 375]]","[[659, 349]]","[[794, 324]]","[[542, 602]]","[[544, 631]]"
